   206/599     1.63G   0.09973    0.2873   0.04602    0.4331        15       640       0.8  0.003448  4.18e-07 5.382e-08   0.09673    0.5375   0.03965
   207/599     1.63G    0.1003    0.3813   0.04639     0.528        21       640      0.41   0.01178 0.0004754   0.00019   0.09484     0.515   0.04007
   208/599     1.63G   0.09988    0.2565    0.0469    0.4033         8       640         0         0         0         0   0.09479    0.3721   0.03997
   209/599     1.63G   0.09963    0.2357   0.04724    0.3826        31       640       0.8  0.001724  1.37e-07  5.48e-08   0.09437      0.41   0.04011
   210/599     1.63G   0.09924    0.2441   0.04694    0.3903        10       640       0.8  0.001724 1.245e-07 3.736e-08   0.09438    0.4131   0.04017
   211/599     1.63G   0.09935    0.2382   0.04627    0.3839        18       640         0         0         0         0   0.09355    0.4456   0.03976
   212/599     1.63G   0.09906    0.2343   0.04682    0.3802        14       640    0.2078  0.008333 0.0003792 0.0001517   0.09489    0.4251   0.04039
   213/599     1.63G   0.09952    0.2636   0.04575    0.4089        15       640    0.2015   0.01006 6.809e-05 2.716e-05   0.09476    0.5524   0.04091
   214/599     1.63G    0.1002    0.3319   0.04559    0.4777        21       640    0.2018  0.008333 8.266e-05  2.48e-05   0.09458    0.5649   0.04034
   215/599     1.63G   0.09989    0.3522   0.04564    0.4978        23       640     0.201  0.008333 5.061e-05 1.518e-05   0.09453    0.5332   0.03971
   216/599     1.63G    0.1001    0.4056   0.04528     0.551         8       640     0.203   0.01351 0.0001401 4.187e-05    0.0935    0.5996    0.0397
   217/599     1.63G   0.09964    0.5061   0.04615    0.6519        37       640       0.4  0.003448 4.876e-07 1.596e-07   0.09346    0.6447   0.04033
   218/599     1.63G   0.09885    0.5533   0.04708    0.6992        11       640       0.6  0.001724 1.697e-07 8.486e-08   0.09354    0.5784   0.04043
   219/599     1.63G   0.09964    0.4558   0.04688    0.6023        13       640       0.6  0.001724 5.334e-07 1.364e-07   0.09357    0.5061   0.04117
   220/599     1.63G   0.09977    0.4185   0.04663    0.5649         4       640       0.2  0.005172 1.062e-06 1.973e-07   0.09371    0.4891   0.04155
   221/599     1.63G    0.1004    0.4383   0.04649    0.5852        14       640    0.2001   0.01724 8.916e-06 1.437e-06   0.09415    0.5162   0.04121
   222/599     1.63G   0.09971    0.4586   0.04627    0.6046        12       640    0.2001   0.01552 7.016e-06 1.118e-06   0.09482     0.521   0.04216
   223/599     1.63G   0.09915    0.4599   0.04611    0.6051        27       640       0.2  0.001724 1.673e-07 8.366e-08    0.0947    0.5609    0.0421
   224/599     1.63G   0.09958    0.4883   0.04557    0.6334        15       640 3.643e-05  0.003448 1.113e-06 3.561e-07   0.09357    0.6276   0.04002
   225/599     1.63G   0.09953    0.5292   0.04612    0.6748         8       640       0.2  0.001724 1.724e-07 3.448e-08   0.09397    0.6887   0.03992
   226/599     1.63G   0.09953    0.5197   0.04643    0.6657        31       640    0.4006   0.03736 6.241e-05 9.248e-06   0.09378    0.6071   0.04004
   227/599     1.63G   0.09901    0.4496   0.04716    0.5958         9       640       0.2  0.005172   1.1e-06 1.827e-07   0.09373    0.5973   0.04066
   228/599     1.63G   0.09933    0.4547   0.04722    0.6013        27       640         0         0         0         0   0.09486    0.6212   0.04299
   229/599     1.63G   0.09914    0.4577   0.04645    0.6033        41       640         0         0         0         0   0.09421    0.6128   0.04303
   230/599     1.63G   0.09925    0.4674   0.04616    0.6128        18       640    0.2001   0.01006 5.546e-06 2.756e-06    0.0938    0.6701   0.04147
   231/599     1.63G   0.09982    0.4717   0.04662    0.6181        32       640    0.4003  0.008333 1.646e-05 4.939e-06   0.09385    0.5673   0.04053
   232/599     1.63G   0.09896    0.4035   0.04631    0.5487        14       640    0.2004  0.008333 1.863e-05 5.589e-06   0.09379    0.4857   0.04001
   233/599     1.63G    0.1001    0.4117   0.04613    0.5579        23       640 0.0001265  0.008333 6.052e-06 3.026e-06    0.0935    0.4742   0.04046
   234/599     1.63G   0.09894    0.3965   0.04631    0.5418        17       640    0.4001  0.008333 3.036e-06 9.107e-07   0.09461    0.4854   0.04154
   235/599     1.63G    0.1001    0.3964    0.0456    0.5422        10       640       0.4  0.008333 1.563e-06 3.126e-07   0.09438     0.451   0.04171
   236/599     1.63G   0.09893    0.4259   0.04605    0.5709        15       640       0.2  0.008333 1.006e-06 3.018e-07   0.09431     0.467   0.04198
   237/599     1.63G    0.0994    0.4845   0.04544    0.6293        20       640 0.0001117  0.008333 6.271e-06 6.622e-07   0.09494     0.475   0.04258
   238/599     1.63G   0.09952    0.5171   0.04683    0.6635        13       640 0.0003952  0.004082 9.921e-06 1.984e-06   0.09565    0.5235   0.04631
   239/599     1.63G   0.09877     0.529   0.04731    0.6751        21       640     0.211  0.004082 0.0002952 3.126e-05   0.09626    0.4556   0.04914
   240/599     1.63G   0.09941    0.5503   0.04676    0.6965        15       640 0.0001093    0.0165 5.086e-06  1.42e-06   0.09459    0.4223   0.04631
   241/599     1.63G   0.09882    0.6102   0.04759    0.7566        37       640 0.0008687   0.02825 0.0001217 2.178e-05   0.09473    0.4519   0.04313
   242/599     1.63G   0.09991    0.7077   0.04674    0.8544        26       640 0.0009886   0.05208 0.0001864 2.504e-05   0.09404    0.5715   0.04041
   243/599     1.63G   0.09949     0.777   0.04671    0.9232        21       640    0.2002   0.01034 1.169e-05 1.961e-06    0.0947    0.6953   0.04044
   244/599     1.63G    0.0999    0.8422   0.04655    0.9887        18       640 0.0002004   0.02759 2.859e-05 4.679e-06   0.09434    0.7992   0.04096
   245/599     1.63G   0.09949     1.417   0.05112     1.567        15       640    0.4005  0.001724 1.368e-05 2.866e-06   0.09484    0.4015   0.05249
   246/599     1.63G     0.101    0.3126   0.05987    0.4735        15       640 2.296e-05  0.008333 1.072e-06 6.432e-07   0.09586    0.2908   0.05981
   247/599     1.63G   0.09976    0.3496   0.05308    0.5025        29       640 2.414e-05  0.008333 1.124e-06 6.741e-07   0.09516    0.3739   0.04663
   248/599     1.63G   0.09938    0.4083   0.04544    0.5531        16       640         0         0         0         0   0.09433     0.477   0.03916
   249/599     1.63G   0.09929    0.4538   0.04426    0.5973        26       640 0.0001029  0.008333 4.819e-06 2.409e-06   0.09455    0.6294   0.03892
   250/599     1.63G   0.09948     0.462   0.04457    0.6061        22       640         0         0         0         0   0.09407     0.606   0.03794
   251/599     1.63G   0.09963    0.5453   0.04394    0.6888        26       640 9.655e-05   0.01379 7.008e-06 1.163e-06   0.09339     0.529   0.03741
   252/599     1.63G   0.09979    0.4546   0.04412    0.5985        10       640         0         0         0         0   0.09309    0.5088   0.03894
   253/599     1.63G   0.09938    0.5057   0.04592     0.651        20       640         0         0         0         0   0.09399    0.6078   0.04285
   254/599     1.63G   0.09892    0.5219   0.04639    0.6672        13       640         0         0         0         0   0.09398    0.6243   0.04274
   255/599     1.63G   0.09813    0.5189   0.04717    0.6642        14       640         0         0         0         0   0.09478    0.5738   0.04341
   256/599     1.63G   0.09899    0.4845   0.04656      0.63        19       640 0.0001679  0.005806 4.349e-06 1.165e-06   0.09402    0.5558    0.0401
   257/599     1.63G   0.09905    0.4963   0.04682    0.6422         8       640    0.2003   0.02572 2.278e-05 3.933e-06   0.09427    0.6249   0.03931
   258/599     1.63G     0.099    0.4772   0.04744    0.6237        13       640    0.4043  0.001724 5.339e-05 8.993e-06   0.09639     1.772   0.03947
   259/599     1.63G   0.09948    0.5276   0.04713    0.6742        27       640    0.4001   0.01224 5.313e-06     1e-06   0.09494    0.6709   0.04086
   260/599     1.63G    0.0985    0.6804   0.05062    0.8295        15       640    0.2007   0.07069 0.0002464 3.691e-05   0.09387    0.8609   0.04526
   261/599     1.63G   0.09842    0.7439   0.04609    0.8884        18       640    0.6013   0.01897 0.0002137 2.513e-05    0.0944    0.7707   0.04054
   262/599     1.63G   0.09929    0.7733   0.04474    0.9174         9       640    0.2002  0.003448 8.387e-06 1.265e-06    0.1018     0.751   0.05192
   263/599     1.63G    0.1007    0.7935   0.04667    0.9409        19       640    0.4004  0.001724 3.435e-05 4.881e-06   0.09586    0.9554   0.04144
   264/599     1.63G    0.1004    0.7482   0.04737     0.896        26       640    0.2025  0.001724 5.269e-05 5.922e-06   0.09699    0.6556   0.04773
   265/599     1.63G    0.1006     1.041   0.04809      1.19        15       640    0.4005   0.05724 8.868e-05 1.914e-05   0.09551    0.7449   0.04581
   266/599     1.63G   0.09959    0.7128   0.04987    0.8622        17       640    0.2002   0.01161 5.913e-06 7.399e-07    0.1025    0.8261   0.05939
   267/599     1.63G    0.1003    0.7657   0.05131    0.9174        31       640    0.2018   0.05612 0.0002859 3.155e-05     0.106    0.9195    0.1148
   268/599     1.63G    0.1004    0.7274   0.05093    0.8788        24       640 8.577e-05   0.01178  3.79e-06 6.943e-07    0.1103     1.897    0.2318
   269/599     1.63G   0.09936    0.6802   0.04977    0.8293        23       640 7.016e-05     0.025 9.306e-06 1.494e-06    0.1239    0.2393    0.2697
   270/599     1.63G   0.09926    0.6527   0.04927    0.8012        19       640       0.2   0.01667 4.163e-06 4.163e-07    0.1209    0.2124    0.2117
   271/599     1.63G    0.1009    0.6867   0.05067    0.8383        12       640 7.429e-05   0.01207 4.932e-06 7.417e-07    0.1125    0.2427    0.1218
   272/599     1.63G    0.1006    0.7513   0.05303     0.905        32       640    0.4499  0.008324  0.002251 0.0002251    0.1065    0.6157   0.09079
   273/599     1.63G    0.1006    0.6707   0.05324    0.8245        18       640 0.0002324   0.01241  7.67e-06 2.361e-06    0.1088     0.698    0.1052
   274/599     1.63G    0.1006    0.7873   0.05345    0.9414        22       640 1.565e-05  0.008333   7.3e-07   7.3e-08    0.1007    0.5633   0.08055
   275/599     1.63G    0.1002    0.7746   0.05238    0.9272        16       640       0.2  0.001724 2.003e-07 6.009e-08   0.09675    0.4974    0.0641
   276/599     1.63G    0.1005    0.7952   0.05254    0.9482        21       640  0.001088  0.008333 5.012e-05 5.012e-06   0.09402     0.507   0.04714
   277/599     1.63G    0.1003      0.75    0.0514    0.9017        17       640         0         0         0         0   0.09393    0.4729   0.04519
   278/599     1.63G    0.1006    0.7585   0.05147    0.9106        18       640         0         0         0         0   0.09477    0.4321   0.04417
   279/599     1.63G    0.1008    0.7019   0.05066    0.8534        26       640         0         0         0         0   0.09448      0.39   0.04368
   280/599     1.63G    0.1017    0.7145   0.05111    0.8673        13       640         0         0         0         0   0.09517    0.3782   0.04382
   281/599     1.63G    0.1007     0.728   0.05104    0.8797        29       640         0         0         0         0   0.09623    0.3565   0.04696
   282/599     1.63G    0.1008    0.7613   0.05152    0.9136        47       640         0         0         0         0   0.09764      1.45   0.04654
   283/599     1.63G    0.1002     0.803   0.05147    0.9546        23       640         0         0         0         0   0.09505    0.8499   0.04798
   284/599     1.63G       0.1     1.009   0.05193     1.161         9       640 8.822e-06  0.001724 1.171e-07 2.342e-08    0.1023    0.2288   0.04445
   285/599     1.63G    0.1009     1.002   0.05194     1.155        15       640         0         0         0         0    0.0985    0.3122   0.04548
   286/599     1.63G    0.1009    0.9992   0.05257     1.153        12       640         0         0         0         0    0.1051    0.7639    0.1208
   287/599     1.63G    0.1013     1.057   0.05251      1.21        13       640         0         0         0         0     0.102    0.7771   0.07945
   288/599     1.63G    0.1012     1.123   0.05327     1.278        16       640 0.0001216  0.004082  3.11e-06  3.11e-07   0.09697    0.6333   0.05949
   289/599     1.63G     0.101     1.131   0.05476     1.287        27       640 5.088e-05  0.004082 1.314e-06 7.886e-07   0.09649    0.5544    0.0538
   290/599     1.63G    0.1008     1.181   0.05526     1.337        15       640 0.0004328   0.01839 3.601e-05 5.479e-06   0.09506    0.4663   0.04895
   291/599     1.63G    0.1012     1.164   0.05553     1.321        21       640 6.683e-05  0.005172  2.06e-06 5.316e-07   0.09437    0.3995   0.05089
   292/599     1.63G    0.1005     1.183   0.05564     1.339        22       640    0.2005  0.001724 5.019e-06 1.795e-06   0.09608    0.4069   0.05094
   293/599     1.63G    0.1015     1.199   0.05502     1.355        41       640         0         0         0         0   0.09738    0.5163   0.05078
   294/599     1.63G    0.1018     1.171   0.05553     1.329        14       640    0.2006  0.001724 6.073e-06 6.073e-07   0.09588    0.6859   0.05189
   295/599     1.63G    0.1011     1.185   0.05559     1.341        19       640       0.2  0.002041 3.217e-07 3.217e-08   0.09691    0.7895   0.05202
   296/599     1.63G    0.1011     1.202   0.05552     1.359        21       640    0.4001  0.002041 1.967e-06 2.686e-07   0.09583    0.8784   0.05091
   297/599     1.63G    0.1007     1.213   0.05536     1.369        12       640    0.4001  0.004082 2.234e-06 3.106e-07   0.09517    0.9513    0.0508
   298/599     1.63G    0.1016     1.186   0.05554     1.343        16       640    0.4001  0.004082 2.467e-06 3.108e-07   0.09618    0.9839   0.05141
   299/599     1.63G    0.1016     1.175    0.0557     1.332        21       640    0.6001  0.006122 3.699e-06 3.699e-07   0.09599     1.011   0.05173
   300/599     1.63G    0.1014     1.137   0.05556     1.294        10       640    0.4001  0.008163 4.094e-06 5.074e-07   0.09525     1.026   0.05138
   301/599     1.63G    0.1005     1.141   0.05618     1.298        15       640    0.2001  0.008163 2.595e-06 2.852e-07   0.09606     1.033   0.05181
   302/599     1.63G    0.1008     1.146   0.05604     1.303        27       640    0.2002  0.007847 3.811e-06 4.036e-07   0.09479     1.044   0.05163
   303/599     1.63G    0.1012     1.123   0.05641      1.28        18       640    0.2002  0.005806 2.532e-06 2.532e-07   0.09475      1.04   0.05176
   304/599     1.63G    0.1004     1.118   0.05619     1.274        17       640    0.2001  0.005806 2.285e-06 2.673e-07   0.09596     1.045    0.0516
   305/599     1.63G    0.1008     1.171   0.05585     1.327         9       640       0.2  0.004082 1.557e-06 1.894e-07   0.09521      1.05    0.0513
   306/599     1.63G     0.101     1.172   0.05552     1.328         7       640    0.4002  0.005806 3.618e-06 3.922e-07   0.09524     1.048   0.05103
   307/599     1.63G    0.1014     1.223   0.05591      1.38        26       640       0.2  0.004082 6.728e-07 9.756e-08   0.09606     1.051    0.0516
   308/599     1.63G    0.1009     1.185   0.05593     1.341        18       640    0.4001  0.006122 2.704e-06 3.712e-07   0.09427     1.047   0.05181
   309/599     1.63G    0.1018      1.17   0.05645     1.328         9       640    0.4001  0.008163 2.347e-06 2.347e-07   0.09582     1.053   0.05147
   310/599     1.63G    0.1003     1.179   0.05593     1.335        12       640    0.2001  0.003765 1.824e-06 2.032e-07   0.09526     1.053   0.05173
   311/599     1.63G    0.1011     1.188   0.05623     1.345         9       640    0.2001  0.003765 2.229e-06 2.663e-07   0.09628     1.047   0.05258
   312/599     1.63G    0.1013     1.216   0.05619     1.374        26       640       0.2  0.002041  8.61e-07  8.61e-08   0.09714      1.05   0.05289
   313/599     1.63G    0.1006     1.197   0.05635     1.354        14       640 6.299e-05  0.005806 1.568e-06 1.889e-07   0.09657     1.047   0.05205
   314/599     1.63G    0.1006     1.213   0.05619      1.37        21       640    0.2001  0.005806  1.51e-06 2.267e-07    0.0955     1.049   0.05143
   315/599     1.63G    0.1004     1.195   0.05619     1.352        26       640    0.4001  0.005806 2.414e-06 2.414e-07   0.09439     1.047   0.05154
   316/599     1.63G    0.1011     1.197   0.05633     1.354        10       640    0.4001  0.003765 2.147e-06 2.147e-07   0.09505     1.047   0.05234
   317/599     1.63G    0.1009     1.199   0.05636     1.356        26       640 0.0001547   0.01334 5.815e-06 7.099e-07   0.09392     1.065   0.05185
   318/599     1.63G    0.1005     1.173   0.05578      1.33        22       640    0.2001  0.004082 1.359e-06 1.359e-07    0.0957      1.05   0.05139
   319/599     1.63G    0.1011     1.195   0.05598     1.352        13       640       0.2  0.004082 1.278e-06 1.662e-07   0.09563     1.062   0.05157
   320/599     1.63G    0.1011       1.2   0.05604     1.357        29       640    0.2001  0.008163 2.823e-06 3.062e-07   0.09574     1.044   0.05155
   321/599     1.63G    0.1017     1.214   0.05611     1.372        14       640       0.4  0.006122 1.407e-06 1.649e-07   0.09518     1.048   0.05149
   322/599     1.63G     0.101     1.186   0.05594     1.343        20       640    0.2001  0.009571 3.048e-06 3.531e-07    0.0947      1.05   0.05182
   323/599     1.63G    0.1008      1.19   0.05624     1.347        29       640    0.2001  0.009571 3.045e-06 3.364e-07   0.09538     1.045   0.05207
   324/599     1.63G   0.09977     1.183   0.05614     1.339        34       640       0.4  0.004082 1.646e-06 1.646e-07   0.09536      1.04   0.05248
   325/599     1.63G    0.1002     1.167    0.0564     1.324        21       640 7.316e-05  0.007847 2.141e-06 2.984e-07   0.09548     1.042   0.05219
   326/599     1.63G    0.1013     1.189   0.05648     1.347        18       640    0.2001  0.005806  1.87e-06  1.87e-07   0.09589     1.048   0.05172
   327/599     1.63G    0.1011     1.191   0.05654     1.348        18       640 7.252e-05  0.007847 2.172e-06 2.547e-07    0.0952      1.04    0.0515
   328/599     1.63G    0.1008     1.196    0.0562     1.353        16       640  6.99e-05  0.007847 2.106e-06 2.106e-07   0.09492     1.032   0.05143
   329/599     1.63G    0.1004     1.188   0.05596     1.344         8       640 6.085e-05  0.005806 2.013e-06 2.013e-07     0.095     1.035   0.05112
   330/599     1.63G    0.1007      1.15   0.05581     1.306        28       640       0.4  0.004082  1.74e-06 2.141e-07   0.09593     1.048   0.05109
   331/599     1.63G    0.1002     1.126   0.05616     1.283        20       640    0.2001  0.005806 2.503e-06 2.904e-07   0.09559     1.041   0.05153
   332/599     1.63G    0.1013     1.156   0.05665     1.314        25       640  6.06e-05  0.005806 1.735e-06 1.735e-07   0.09617     1.025   0.05214
   333/599     1.63G    0.1005     1.164   0.05662     1.321        25       640    0.2001  0.005806 3.307e-06 3.818e-07   0.09595     1.031   0.05267
   334/599     1.63G    0.1012     1.135   0.05649     1.292         5       640  7.25e-05  0.007847 2.355e-06 2.793e-07   0.09549     1.026   0.05263
   335/599     1.63G    0.1001     1.168   0.05647     1.325        25       640    0.2041  0.004082 0.0001248 4.396e-05    0.0951     1.031    0.0528
   336/599     1.63G    0.1006     1.136    0.0563     1.293        16       640    0.2033  0.008163 0.0002335 9.967e-05   0.09475      1.03   0.05227
   337/599     1.63G    0.1002     1.171    0.0558     1.327        11       640    0.2033  0.008163 0.0001772   7.9e-05   0.09468     1.037   0.05137
   338/599     1.63G    0.1008     1.143   0.05581       1.3        19       640    0.4036  0.004082  0.000126 2.688e-05   0.09558     1.026   0.05109
   339/599     1.63G    0.1004     1.157   0.05591     1.313        12       640    0.2025  0.006122 6.656e-05 1.961e-05   0.09606     1.026    0.0515
   340/599     1.63G    0.1007     1.159   0.05621     1.315        14       640 0.0001257  0.009571 3.961e-06 5.017e-07   0.09506     1.022   0.05236
   341/599     1.63G    0.1006     1.186   0.05612     1.343        25       640 9.055e-05  0.009887 3.005e-06 3.709e-07   0.09475      1.03   0.05232
   342/599     1.63G    0.1011     1.146   0.05629     1.304        24       640  0.002121  0.008333 0.0001011 1.015e-05   0.09543      1.03    0.0518
   343/599     1.63G    0.1008     1.152   0.05617     1.309        18       640 0.0001156  0.005806 2.611e-06     3e-07   0.09506      1.02   0.05097
   344/599     1.63G     0.102     1.186   0.05596     1.344        12       640    0.2056  0.008333 0.0004374 4.376e-05    0.0956     1.016   0.05109
   345/599     1.63G    0.1008     1.175   0.05587     1.332        25       640 4.422e-05  0.004082 1.572e-06 2.767e-07   0.09568      1.02   0.05182
   346/599     1.63G    0.1007     1.165    0.0559     1.321        11       640 0.0001077  0.005806 2.472e-06 2.846e-07   0.09489     1.022   0.05157
   347/599     1.63G   0.09995     1.114   0.05563      1.27        18       640  0.002104  0.008163 5.498e-05 2.129e-05    0.0947     1.019     0.051
   348/599     1.63G    0.1004     1.143   0.05575     1.299        22       640  0.002231    0.0102 5.776e-05 2.828e-05    0.0947     1.018    0.0514
   349/599     1.63G    0.1011     1.176    0.0558     1.333        19       640    0.2023  0.004082 5.994e-05 2.357e-05   0.09505     1.013   0.05172
   350/599     1.63G    0.1007     1.169   0.05583     1.326        15       640  0.005888   0.01822 0.0002729 3.371e-05   0.09589     1.003   0.05166
   351/599     1.63G    0.1002     1.153   0.05555     1.309        15       640   0.00345    0.0165 0.0001279 3.358e-05   0.09521     1.023   0.05144
   352/599     1.63G    0.1009     1.154   0.05528     1.311        12       640  0.002829  0.008163 7.441e-05 2.907e-05   0.09565     1.001   0.05081
   353/599     1.63G    0.1005     1.154   0.05505     1.309        21       640    0.4016  0.008333 7.439e-05 1.464e-05   0.09527     1.011   0.05014
   354/599     1.63G     0.101     1.155   0.05483     1.311        27       640    0.4013  0.008333 7.267e-05 1.435e-05   0.09553     1.015   0.05002
   355/599     1.63G   0.09989     1.143   0.05483     1.298        14       640    0.4012  0.008333 5.592e-05 5.633e-06   0.09549     1.007   0.05014
   356/599     1.63G    0.1011     1.103    0.0551      1.26        20       640    0.2008   0.01037  4.01e-05  4.01e-06   0.09489     1.012    0.0506
   357/599     1.63G    0.1009     1.135   0.05563     1.291        14       640       0.2  0.004082 1.599e-06 1.599e-07   0.09635     1.008   0.05098
   358/599     1.63G   0.09966     1.137   0.05489     1.291         4       640    0.2001  0.004082 1.747e-06 2.164e-07   0.09513     1.017   0.05064
   359/599     1.63G       0.1     1.113   0.05525     1.268        19       640 4.622e-05  0.004082  1.52e-06 1.874e-07   0.09515     1.012   0.05044
   360/599     1.63G    0.1008     1.166   0.05497     1.322        24       640    0.2008   0.01241 3.766e-05 3.766e-06   0.09527     1.007   0.05026
   361/599     1.63G    0.1001     1.171   0.05497     1.326        21       640       0.2  0.004082 1.225e-06 1.225e-07   0.09533     1.008   0.05068
   362/599     1.63G    0.1011     1.155   0.05489     1.311        26       640 5.552e-05  0.004082 1.425e-06 1.853e-07   0.09651    0.9982   0.05129
   363/599     1.63G    0.1011     1.128    0.0549     1.284        13       640  0.002267  0.004082  5.96e-05  5.96e-06   0.09658     0.997   0.05117
   364/599     1.63G    0.1008     1.163   0.05496     1.318        17       640   0.00281  0.004082 7.758e-05 1.536e-05    0.0963     1.008   0.05092
   365/599     1.63G    0.1001     1.165   0.05544      1.32        15       640  0.003167  0.004082 0.0001137 2.733e-05   0.09582     0.995   0.05131
   366/599     1.63G    0.1009     1.134   0.05533      1.29        26       640  0.002157   0.01241 0.0001162 2.682e-05   0.09628     1.003   0.05146
   367/599     1.63G   0.09976     1.152   0.05539     1.308        18       640  0.002858  0.004082 7.434e-05 7.472e-06    0.0952     1.005   0.05121
   368/599     1.63G    0.1002     1.118   0.05501     1.273         9       640  0.002969  0.004082 7.871e-05 1.547e-05   0.09438     1.006   0.05074
   369/599     1.63G    0.1004     1.112   0.05521     1.268        15       640  0.003395   0.01241 0.0001148 3.365e-05   0.09523    0.9943   0.05017
   370/599     1.63G    0.1008     1.146   0.05467     1.301        33       640  0.002673  0.004082 6.988e-05 2.058e-05   0.09554    0.9928   0.05025
   371/599     1.63G    0.1003     1.134   0.05496      1.29        14       640  0.003256    0.0165  0.000101  2.46e-05   0.09489    0.9979   0.05082
   372/599     1.63G    0.1004      1.14   0.05492     1.295        11       640    0.4008  0.008333 3.961e-05     4e-06   0.09578     1.002     0.051
   373/599     1.63G    0.1008     1.141   0.05511     1.297         7       640 3.599e-05  0.002041 1.269e-06 1.269e-07   0.09596    0.9959   0.05106
   374/599     1.63G    0.1001     1.132   0.05497     1.287        18       640    0.2008  0.008333 3.955e-05 4.037e-06    0.0948    0.9907   0.05121
   375/599     1.63G    0.1009     1.137   0.05482     1.293        21       640    0.2007  0.008333 3.484e-05 3.522e-06   0.09727    0.9931   0.05094
   376/599     1.63G    0.1014     1.124   0.05496      1.28        14       640  0.001312   0.02279 6.532e-05 1.057e-05   0.09664    0.9834    0.0507
   377/599     1.63G    0.1006     1.107   0.05494     1.262         4       640  0.001018    0.0165 4.741e-05 4.789e-06   0.09612    0.9894   0.05065
   378/599     1.63G     0.101     1.106     0.055     1.262        10       640   0.00339    0.0165 0.0001107 2.922e-05   0.09625    0.9834   0.05087
   379/599     1.63G    0.1004     1.124   0.05479     1.279        19       640  0.002292   0.02058 0.0001327 2.125e-05   0.09564    0.9914   0.05105
   380/599     1.63G   0.09968     1.111   0.05526     1.266        11       640  0.003069  0.004082 8.866e-05 2.619e-05   0.09516     0.997   0.05118
   381/599     1.63G       0.1     1.116   0.05484     1.271        18       640    0.2037  0.004082 9.457e-05 2.802e-05   0.09508    0.9917   0.05072
   382/599     1.63G    0.1008     1.057   0.05505     1.213        17       640    0.2037  0.004082 9.747e-05 2.904e-05   0.09477    0.9942   0.05013
   383/599     1.63G    0.1009     1.117   0.05517     1.273        17       640    0.2034  0.004082 9.341e-05 1.844e-05    0.0961    0.9826   0.05023
   384/599     1.63G    0.1008     1.138   0.05526     1.294        35       640  0.002419  0.008163 8.206e-05 2.436e-05   0.09619     0.979   0.05074
   385/599     1.63G   0.09953     1.098   0.05562     1.253        12       640 0.0001236  0.005806 2.245e-06 2.612e-07   0.09597    0.9828   0.05101
   386/599     1.63G    0.1007     1.135   0.05541     1.291        15       640   0.00158   0.01446 7.417e-05  1.47e-05   0.09608    0.9923   0.05154
   387/599     1.63G       0.1     1.142   0.05544     1.298         9       640  0.001738   0.01241 8.069e-05 8.069e-06   0.09513    0.9882   0.05142
   388/599     1.63G       0.1     1.113   0.05569     1.269        13       640 3.888e-05  0.002041 8.737e-07 8.737e-08   0.09616    0.9818   0.05129
   389/599     1.63G   0.09983     1.128   0.05591     1.284        12       640    0.2035  0.004082 9.849e-05 2.918e-05   0.09582    0.9911   0.05149
   390/599     1.63G    0.1011     1.122   0.05578     1.279        18       640    0.2037  0.004082 0.0001269 3.232e-05   0.09605    0.9943   0.05146
   391/599     1.63G    0.1003     1.109   0.05518     1.264        24       640    0.2047   0.02075  0.000227 3.382e-05   0.09566    0.9873   0.05099
   392/599     1.63G   0.09972     1.125   0.05508      1.28        12       640    0.2039   0.01241 0.0001312 3.139e-05   0.09497    0.9885    0.0501
   393/599     1.63G    0.1002     1.109     0.055     1.264        32       640    0.6008  0.008333 3.906e-05 3.906e-06   0.09582      0.98   0.04995
   394/599     1.63G   0.09996     1.134   0.05489     1.289        19       640 2.626e-05  0.002041 6.721e-07 1.076e-07   0.09575    0.9848   0.05061
   395/599     1.63G    0.1004     1.111   0.05495     1.266        23       640    0.6009  0.008333 4.203e-05 8.273e-06   0.09663    0.9814   0.05071
   396/599     1.63G    0.1007     1.117   0.05534     1.273        16       640    0.4006  0.008333 2.825e-05 2.825e-06   0.09559    0.9797   0.05074
   397/599     1.63G    0.1011     1.095   0.05572     1.252        17       640  0.001176  0.006122 3.354e-05 9.928e-06   0.09652    0.9685   0.05119
   398/599     1.63G    0.1003     1.099   0.05574     1.255        15       640    0.2039  0.004082 0.0001044 2.089e-05   0.09654    0.9801   0.05154
   399/599     1.63G    0.1005     1.081   0.05556     1.237        13       640  0.003368   0.02279 0.0002933 5.317e-05   0.09636    0.9783   0.05159
   400/599     1.63G    0.1007     1.084   0.05526      1.24        20       640    0.2028   0.01241 0.0001041 2.277e-05    0.0951    0.9706   0.05118
   401/599     1.63G    0.1005     1.119   0.05522     1.275        10       640     0.203   0.01241 0.0001018 2.858e-05   0.09497    0.9686   0.05056
   402/599     1.63G    0.1001     1.092   0.05525     1.248        20       640    0.2023  0.004082 6.033e-05  1.79e-05   0.09503    0.9771   0.05055
   403/599     1.63G    0.1002     1.087   0.05553     1.243         9       640    0.2022  0.004082 6.101e-05 1.821e-05   0.09611    0.9791   0.05092
   404/599     1.63G    0.1002     1.096   0.05541     1.252        14       640    0.2026  0.004082 7.762e-05 1.539e-05   0.09581    0.9675   0.05127
   405/599     1.63G   0.09991     1.128   0.05548     1.283        35       640    0.2056  0.004082 0.0001459 4.319e-05    0.0953    0.9741   0.05117
   406/599     1.63G    0.1011     1.079   0.05531     1.236        32       640     0.206   0.01241 0.0001913 6.329e-05   0.09547    0.9806   0.05066
