   204/599     6.73G    0.0301   0.01853  0.001486   0.05012       198       640    0.9297    0.9235    0.9276    0.4391   0.04435   0.02407  0.002832
   205/599     6.73G   0.02969   0.01848  0.001756   0.04993       173       640    0.9378    0.9058    0.9326     0.435   0.04429   0.02364  0.003042
   206/599     6.73G   0.02992    0.0185  0.001723   0.05015       130       640    0.9175     0.915    0.9272    0.4381   0.04429   0.02376  0.003756
   207/599     6.73G    0.0293   0.01854  0.001794   0.04964       184       640    0.9537    0.8722    0.9262    0.4436   0.04403   0.02382  0.003554
   208/599     6.73G   0.02961   0.01809    0.0016   0.04931       108       640    0.9237    0.8833     0.914    0.4342   0.04524     0.024  0.002856
   209/599     6.73G   0.03067   0.01845  0.001755   0.05087       174       640    0.9077    0.9075    0.9144     0.427   0.04531   0.02512  0.003516
   210/599     6.73G   0.03026   0.01838  0.001693   0.05033       167       640    0.9152    0.9001    0.9146    0.4338   0.04489   0.02566  0.003507
   211/599     6.73G   0.02972   0.01809  0.001677   0.04949       197       640     0.928    0.9085    0.9256    0.4384    0.0432   0.02414  0.002639
   212/599     6.73G   0.02989   0.01851  0.001896    0.0503       179       640    0.9292    0.9014    0.9203    0.4307    0.0441   0.02392  0.002982
   213/599     6.73G   0.02937   0.01828  0.001646   0.04929       188       640    0.9374    0.9153    0.9324     0.439   0.04366   0.02331  0.002705
   214/599     6.73G    0.0293   0.01796  0.001622   0.04888       150       640    0.9503    0.8945    0.9323    0.4443   0.04399   0.02423  0.002312
   215/599     6.73G    0.0302   0.01794  0.001485   0.04962       198       640    0.9508    0.8876    0.9222    0.4483   0.04424   0.02597   0.00343
   216/599     6.73G   0.02877   0.01794  0.001565   0.04828       164       640    0.9217    0.8939    0.9213    0.4544   0.04468   0.02434  0.003286
   217/599     6.73G   0.02932   0.01818  0.001635   0.04913       177       640    0.9381    0.8827    0.9148    0.4285   0.04363   0.02466  0.003355
   218/599     6.73G   0.02974   0.01765  0.001333   0.04871       154       640    0.9439    0.9032    0.9311    0.4448   0.04336   0.02363  0.002635
   219/599     6.73G   0.02958   0.01821  0.001424   0.04921       139       640    0.9307     0.893     0.911    0.4258    0.0448   0.02549  0.003211
   220/599     6.73G   0.02974   0.01844  0.001608   0.04979       164       640    0.9279    0.9012    0.9306    0.4389   0.04344   0.02422  0.002538
   221/599     6.73G   0.02908    0.0178  0.001619    0.0485       152       640    0.9385     0.895    0.9226    0.4449   0.04304   0.02453  0.002279
   222/599     6.73G   0.03087   0.01874  0.001678   0.05129       196       640    0.9293    0.9064    0.9258    0.4496   0.04263   0.02455   0.00292
   223/599     6.73G   0.02896   0.01786  0.001641   0.04846       156       640    0.9227    0.9018    0.9255    0.4498    0.0437   0.02405  0.003254
   224/599     6.73G   0.02959   0.01787  0.001734    0.0492       182       640    0.9301    0.8821    0.9094    0.4351   0.04467   0.02571  0.003993
   225/599     6.73G   0.02874   0.01799  0.001666    0.0484       188       640      0.94    0.9011    0.9163    0.4328   0.04457   0.02467  0.003293
   226/599     6.73G   0.02954   0.01779  0.002003   0.04933       183       640    0.9271    0.8891    0.9103    0.4287   0.04548   0.02456  0.002527
   227/599     6.73G   0.02909    0.0177  0.001627   0.04841       181       640    0.9181    0.8967    0.9126    0.4468   0.04449    0.0244  0.002609
   228/599     6.73G   0.02855   0.01744  0.001377   0.04736       148       640    0.9459    0.8896    0.9246    0.4511   0.04379   0.02458  0.002719
   229/599     6.73G   0.02851   0.01773  0.001574   0.04781       175       640    0.9376     0.888    0.9165    0.4454   0.04429   0.02537  0.003114
   230/599     6.73G   0.02904   0.01762  0.001477   0.04814       161       640    0.9361    0.8935    0.9138    0.4471   0.04479   0.02542  0.003587
   231/599     6.73G   0.02859   0.01722  0.001471   0.04728       149       640    0.9228    0.8965    0.9128    0.4458   0.04437   0.02431  0.003491
   232/599     6.73G   0.02839   0.01764  0.001514   0.04754       163       640    0.9306    0.8897    0.9185    0.4488   0.04382   0.02448  0.002995
   233/599     6.73G   0.02886   0.01752  0.001544   0.04792       153       640    0.9293    0.9067    0.9199    0.4451   0.04411   0.02408  0.002916
   234/599     6.73G   0.02944   0.01824  0.001575   0.04925       175       640     0.936    0.8917    0.9126    0.4321   0.04499   0.02433  0.003272
   235/599     6.73G    0.0291   0.01769  0.001706    0.0485       149       640    0.9065    0.9139    0.9105    0.4378   0.04502   0.02408  0.003349
   236/599     6.73G   0.02857    0.0181  0.001626   0.04829       156       640     0.931    0.8837    0.9033    0.4366    0.0447   0.02437  0.003317
   237/599     6.73G   0.02859   0.01801  0.001416   0.04801       159       640    0.9272    0.8934    0.9092    0.4392   0.04519   0.02383  0.002313
   238/599     6.73G   0.02913   0.01779  0.001603   0.04853       168       640    0.9225    0.8878    0.9118    0.4426   0.04428   0.02457  0.002654
   239/599     6.73G   0.02845   0.01807  0.001418   0.04793       177       640    0.9309    0.9014    0.9088    0.4479   0.04424   0.02604  0.003054
   240/599     6.73G   0.02851   0.01749  0.001521   0.04752       137       640    0.9222    0.8919    0.9076    0.4364   0.04395   0.02562  0.002721
   241/599     6.73G   0.02853   0.01754  0.001891   0.04796       183       640    0.8982    0.9207    0.9163    0.4391   0.04349   0.02443  0.002673
   242/599     6.73G   0.02892   0.01814  0.001647    0.0487       161       640    0.9135    0.8936     0.912    0.4428   0.04435   0.02438  0.003228
   243/599     6.73G   0.02913   0.01703  0.001661   0.04783       146       640    0.9115     0.906    0.9144    0.4334   0.04493   0.02459  0.003358
   244/599     6.73G   0.02852   0.01796  0.001627   0.04811       157       640    0.9389    0.8906    0.9144    0.4446   0.04436   0.02459  0.003837
   245/599     6.73G   0.02773   0.01775  0.001542   0.04702       192       640    0.9429    0.8922     0.917    0.4451   0.04396   0.02464  0.003243
   246/599     6.73G   0.02802   0.01805  0.001545   0.04761       164       640    0.9243    0.8871    0.8998    0.4306    0.0448   0.02579  0.003137
   247/599     6.73G   0.02763   0.01757  0.001554   0.04676       160       640    0.8944    0.9029    0.9042    0.4319   0.04509   0.02516  0.003347
   248/599     6.73G   0.02817   0.01764  0.001398   0.04721       178       640    0.9001    0.9115    0.9103     0.447   0.04419   0.02499  0.004091
   249/599     6.73G   0.02857   0.01775  0.001525   0.04784       174       640    0.9172    0.9029     0.908    0.4357   0.04434   0.02518  0.004567
   250/599     6.73G   0.02802   0.01748  0.001613   0.04712       163       640    0.9041    0.8886    0.9027    0.4337   0.04471    0.0259  0.004175
   251/599     6.73G   0.02804   0.01749  0.001395   0.04693       183       640    0.9042    0.8604    0.8836    0.4269   0.04639   0.02584  0.004348
   252/599     6.73G    0.0282   0.01814  0.001289   0.04763       139       640    0.9163    0.8887    0.9069    0.4437   0.04508   0.02505  0.003985
   253/599     6.73G   0.02856   0.01749  0.001602   0.04765       188       640    0.9088    0.8939    0.9067    0.4333   0.04501    0.0251  0.004288
   254/599     6.73G   0.02776   0.01772   0.00141    0.0469       155       640    0.9346     0.893    0.9095    0.4371   0.04414   0.02485  0.003516
   255/599     6.73G   0.02727   0.01776  0.001523   0.04655       188       640    0.9289    0.8759    0.9075    0.4381    0.0436   0.02547  0.003139
   256/599     6.73G   0.02843   0.01695   0.00168   0.04706       137       640    0.9055    0.8855    0.9002    0.4344   0.04351   0.02557  0.003148
   257/599     6.73G   0.02832    0.0173  0.001436   0.04706       180       640     0.917     0.894    0.8981    0.4372   0.04413    0.0252  0.003362
   258/599     6.73G   0.02775   0.01688  0.001384   0.04602       181       640    0.9319    0.8723    0.8964      0.43   0.04415   0.02663  0.003686
   259/599     6.73G   0.02801   0.01765  0.001537    0.0472       126       640    0.9207    0.8765    0.8901     0.427   0.04607   0.02672  0.004041
   260/599     6.73G   0.02827   0.01694  0.001502   0.04671       177       640    0.9251     0.881    0.9051    0.4386   0.04541   0.02624  0.003727
   261/599     6.73G   0.02815   0.01706  0.001576   0.04679       176       640     0.912    0.8916    0.9055    0.4503   0.04451   0.02557  0.003582
   262/599     6.73G   0.02829   0.01764  0.001699   0.04763       162       640     0.914    0.8954    0.9044    0.4274   0.04506   0.02519  0.003665
   263/599     6.73G   0.02864   0.01841  0.001706   0.04876       186       640    0.9343    0.8737    0.8983    0.4413   0.04439   0.02538  0.003173
   264/599     6.73G   0.02728   0.01716  0.001473   0.04591       139       640    0.9152    0.8919    0.9038    0.4409   0.04394   0.02536  0.002977
   265/599     6.73G   0.02793   0.01789  0.001565   0.04739       180       640    0.9163    0.8867    0.9025    0.4424   0.04416   0.02535  0.003021
   266/599     6.73G   0.02712   0.01727    0.0013   0.04569       202       640    0.9194    0.8811    0.9044    0.4407   0.04503   0.02546  0.002789
   267/599     6.73G    0.0281    0.0173  0.001322   0.04672       184       640    0.9206    0.8952    0.9168    0.4471   0.04419   0.02541  0.002669
   268/599     6.73G   0.02697   0.01764  0.001372   0.04598       216       640    0.9183    0.8965    0.9202    0.4418   0.04442   0.02506  0.002826
   269/599     6.73G   0.02816   0.01764  0.001349   0.04715       176       640    0.9088    0.9082    0.9123    0.4453   0.04417   0.02569  0.002809
   270/599     6.73G   0.02704    0.0175   0.00138   0.04592       139       640    0.9414     0.888    0.9083     0.443   0.04406   0.02577  0.002861
   271/599     6.73G   0.02763    0.0173  0.001333   0.04626       150       640    0.9225    0.8848    0.9053    0.4324   0.04616   0.02676  0.003284
   272/599     6.73G   0.02733   0.01727  0.001415   0.04602       159       640    0.9237     0.882    0.8868    0.4133   0.04736   0.02731  0.003607
   273/599     6.73G   0.02809   0.01709  0.001424   0.04661       157       640    0.9199    0.8922    0.9012    0.4295   0.04406   0.02608  0.003015
   274/599     6.73G   0.02881   0.01741  0.001625   0.04784       173       640     0.934    0.9001    0.9149    0.4456   0.04476   0.02527  0.003051
   275/599     6.73G   0.02736   0.01736  0.001424   0.04615       190       640    0.9281    0.9085    0.9177    0.4381   0.04537   0.02554  0.003023
   276/599     6.73G   0.02751   0.01687  0.001348   0.04573       219       640    0.9261    0.8947     0.916    0.4407   0.04501   0.02593  0.003184
   277/599     6.73G   0.02726   0.01813  0.001614   0.04701       179       640    0.9409    0.8821    0.9167    0.4309    0.0444   0.02587  0.003285
   278/599     6.73G   0.02744   0.01697  0.001414   0.04582       169       640    0.9345    0.8853      0.91    0.4451   0.04445   0.02561  0.003812
   279/599     6.73G   0.02739    0.0174  0.001309   0.04609       143       640    0.9406    0.8899     0.916    0.4471   0.04367   0.02543  0.004006
   280/599     6.73G   0.02749   0.01683  0.001254   0.04558       177       640    0.9283    0.9032    0.9194    0.4456   0.04403   0.02592  0.003972
   281/599     6.73G   0.02721   0.01702  0.001365   0.04559       155       640    0.9386    0.8956    0.9168     0.441   0.04517   0.02601  0.003632
   282/599     6.73G   0.02729   0.01705  0.001452   0.04579       149       640    0.9486    0.8986    0.9199     0.447   0.04485   0.02532  0.003112
   283/599     6.73G    0.0275   0.01735  0.001262   0.04611       199       640    0.9144    0.8923     0.902    0.4302   0.04576   0.02645   0.00388
   284/599     6.73G   0.02727    0.0169  0.001537   0.04571       153       640    0.9317    0.8851    0.9107    0.4471   0.04463   0.02661  0.003489
   285/599     6.73G   0.02672   0.01702  0.001573   0.04531       178       640    0.9519    0.8902    0.9247     0.459   0.04308     0.026  0.003779
   286/599     6.73G   0.02726   0.01722  0.001539   0.04603       184       640    0.9334    0.8851    0.9037    0.4526   0.04297   0.02727  0.003296
   287/599     6.73G   0.02695   0.01732  0.001335    0.0456       179       640    0.9344    0.8849    0.9058    0.4488   0.04285   0.02809  0.003039
   288/599     6.73G   0.02776    0.0169  0.001388   0.04605       166       640    0.9164    0.8942    0.9131    0.4569   0.04305   0.02691  0.002627
   289/599     6.73G   0.02724   0.01683  0.001525   0.04559       165       640    0.9318    0.8919    0.9138    0.4455   0.04345   0.02681  0.002678
   290/599     6.73G   0.02729   0.01762  0.001431   0.04634       146       640    0.9289     0.901    0.9181    0.4476   0.04356   0.02612  0.002347
   291/599     6.73G   0.02731   0.01785  0.001473   0.04663       212       640    0.9268    0.8797    0.9055    0.4377   0.04499   0.02711  0.002835
   292/599     6.73G   0.02663   0.01787  0.001419   0.04592       204       640    0.9388    0.8919    0.9058    0.4364   0.04542    0.0268  0.002813
   293/599     6.73G   0.02718   0.01748    0.0014   0.04605       204       640    0.9366    0.8913     0.906    0.4356   0.04423   0.02631  0.002738
   294/599     6.73G   0.02681   0.01705  0.001445   0.04531       189       640    0.9324    0.8815    0.8974    0.4398   0.04449   0.02689  0.003036
   295/599     6.73G   0.02681   0.01684  0.001286   0.04494       133       640    0.9306    0.8935    0.8967     0.437   0.04411   0.02629   0.00283
   296/599     6.73G   0.02702   0.01672  0.001383   0.04512       180       640    0.9343    0.8999    0.9075    0.4345   0.04445    0.0257   0.00311
   297/599     6.73G   0.02688   0.01755   0.00149   0.04592       145       640    0.9472    0.8728    0.9051    0.4295   0.04441   0.02659  0.003246
   298/599     6.73G   0.02674   0.01714  0.001309   0.04518       133       640    0.9301    0.8781    0.9073    0.4421   0.04422   0.02638  0.003391
   299/599     6.73G   0.02653   0.01778  0.001415   0.04572       201       640    0.9373     0.894     0.909    0.4356   0.04352   0.02586  0.002886
   300/599     6.73G   0.02685   0.01752  0.001355   0.04572       160       640    0.9477     0.891    0.9188    0.4501    0.0435   0.02511  0.003236
   301/599     6.73G   0.02692   0.01721  0.001443   0.04558       182       640    0.9243    0.9016    0.9069    0.4349   0.04416   0.02572  0.003144
   302/599     6.73G   0.02735   0.01732  0.001368   0.04604       198       640    0.9345     0.906    0.9172    0.4467   0.04366    0.0258  0.003022
   303/599     6.73G   0.02674   0.01713   0.00158   0.04546       180       640    0.9293    0.9189    0.9196    0.4405   0.04405    0.0248  0.003041
   304/599     6.73G   0.02687   0.01709   0.00138   0.04534       187       640    0.9289    0.9038     0.917    0.4467   0.04388   0.02484  0.003028
   305/599     6.73G   0.02641    0.0171  0.001402   0.04491       162       640    0.9407    0.8952    0.9146    0.4572   0.04367   0.02578  0.003061
   306/599     6.73G   0.02629    0.0169  0.001498   0.04468       164       640    0.9163    0.8998    0.9058    0.4498   0.04378    0.0265    0.0033
   307/599     6.73G   0.02667   0.01713  0.001482   0.04528       134       640    0.9186     0.891    0.9024    0.4491    0.0442     0.027  0.003544
   308/599     6.73G   0.02696   0.01671  0.001534   0.04521       191       640    0.9204    0.8919    0.9105    0.4522   0.04365   0.02611  0.004287
   309/599     6.73G   0.02661   0.01689  0.001311   0.04482       141       640    0.9338    0.8818    0.9085    0.4434   0.04398   0.02599  0.004668
   310/599     6.73G   0.02712   0.01697  0.001858   0.04595       142       640    0.9305    0.9043    0.9163    0.4397   0.04407   0.02538  0.003328
   311/599     6.73G   0.02726   0.01723  0.001825   0.04632       167       640    0.9358    0.8973    0.9157    0.4395   0.04537     0.026  0.004309
   312/599     6.73G   0.02697   0.01814  0.001318   0.04643       206       640    0.9319    0.8787    0.9106    0.4322   0.04542   0.02553  0.004113
   313/599     6.73G   0.02696   0.01747  0.001446   0.04587       174       640    0.9271    0.8907    0.9064    0.4408   0.04403   0.02504  0.003627
   314/599     6.73G   0.02642   0.01709  0.001381   0.04489       183       640    0.9268    0.8752    0.9117    0.4481   0.04372    0.0256  0.003771
   315/599     6.73G   0.02625   0.01696  0.001525   0.04473       166       640    0.9261    0.8752    0.9086    0.4425   0.04476   0.02591  0.003211
   316/599     6.73G   0.02708   0.01683  0.001156   0.04507       153       640    0.9324    0.8909    0.9088    0.4492   0.04408   0.02562  0.002685
   317/599     6.73G   0.02626   0.01659  0.001451   0.04429       166       640     0.936    0.8865    0.9046    0.4479    0.0442   0.02582  0.002621
   318/599     6.73G   0.02634    0.0167  0.001333   0.04437       143       640    0.9337    0.8933    0.9117    0.4483    0.0443   0.02573  0.002839
   319/599     6.73G   0.02739   0.01719  0.001395   0.04597       182       640    0.9266    0.9184    0.9147    0.4464    0.0439   0.02519  0.003239
   320/599     6.73G   0.02601   0.01678  0.001394   0.04418       138       640     0.939    0.8918     0.912    0.4472    0.0436    0.0256  0.003079
   321/599     6.73G   0.02622   0.01706  0.001317    0.0446       164       640    0.9492    0.8954    0.9259      0.45   0.04318   0.02572  0.002754
   322/599     6.73G   0.02655   0.01672  0.001343   0.04461       150       640    0.9317    0.9033    0.9166    0.4512   0.04367   0.02562  0.002699
   323/599     6.73G   0.02593   0.01719  0.001339   0.04446       182       640     0.917    0.8972    0.9056    0.4519   0.04416   0.02603  0.003093
   324/599     6.73G   0.02598   0.01692  0.001317   0.04422       136       640    0.9422    0.8897    0.9174    0.4478   0.04408   0.02516  0.003634
   325/599     6.73G   0.02678   0.01681  0.001653   0.04524       165       640    0.9338    0.9028     0.923    0.4372   0.04458   0.02533  0.003749
   326/599     6.73G   0.02618   0.01653  0.001323   0.04403       146       640    0.9284    0.8998    0.9071    0.4395   0.04445   0.02532  0.002959
   327/599     6.73G   0.02559   0.01657  0.001347    0.0435       173       640    0.9277    0.9028    0.9134    0.4267   0.04523   0.02528  0.002487
   328/599     6.73G   0.02611   0.01731  0.001329   0.04475       174       640    0.9345     0.903    0.9112     0.436   0.04464   0.02559  0.002663
   329/599     6.73G   0.02562   0.01712  0.001228   0.04397       189       640    0.9208    0.9142     0.913    0.4454   0.04425    0.0255  0.002934
   330/599     6.73G   0.02599   0.01698  0.001299   0.04427       157       640    0.9123     0.912    0.9146     0.445   0.04429   0.02567  0.003197
   331/599     6.73G   0.02581   0.01671  0.001295   0.04381       184       640    0.9378    0.8993     0.925    0.4415   0.04445    0.0254  0.003558
   332/599     6.73G   0.02564   0.01708  0.001232   0.04396       212       640    0.9291    0.9086    0.9251      0.44   0.04514   0.02573  0.003752
   333/599     6.73G   0.02615   0.01704  0.001348   0.04454       155       640    0.9322    0.9061    0.9195    0.4496   0.04543   0.02541  0.003637
   334/599     6.73G   0.02623     0.017  0.001147   0.04438       151       640    0.9384    0.9158    0.9269    0.4455   0.04412   0.02443  0.003521
   335/599     6.73G   0.02551   0.01707  0.001289   0.04387       144       640    0.9371    0.9082    0.9256    0.4394   0.04425   0.02482  0.003659
   336/599     6.73G   0.02492   0.01605  0.001287   0.04226       203       640    0.9263    0.9058     0.921    0.4431   0.04441   0.02584  0.003603
   337/599     6.73G   0.02599   0.01683  0.001239   0.04406       177       640    0.9301    0.8973    0.9127     0.439   0.04438   0.02604   0.00387
   338/599     6.73G   0.02574   0.01676  0.001288   0.04379       159       640    0.9296    0.9077    0.9202    0.4413    0.0443   0.02622  0.003598
   339/599     6.73G   0.02563   0.01682  0.001359   0.04381       184       640    0.9194    0.9114    0.9176    0.4393   0.04398   0.02613  0.003306
   340/599     6.73G   0.02529   0.01638  0.001163   0.04283       194       640    0.9393    0.8911    0.9139    0.4436   0.04484   0.02634  0.003181
   341/599     6.73G   0.02534   0.01682   0.00133   0.04349       173       640    0.9187    0.9138    0.9109    0.4386   0.04476   0.02611  0.002947
   342/599     6.73G   0.02545   0.01669  0.001336   0.04348       163       640    0.9284    0.9141    0.9173    0.4294   0.04413   0.02639  0.002776
   343/599     6.73G   0.02547    0.0174  0.001336   0.04421       181       640    0.9198    0.9128    0.9207    0.4372   0.04463    0.0257  0.002745
   344/599     6.73G    0.0252   0.01658  0.001232   0.04301       142       640     0.918    0.9116    0.9158    0.4418   0.04442   0.02553   0.00269
   345/599     6.73G   0.02563   0.01655  0.001195   0.04338       163       640    0.9239    0.8958     0.915    0.4414   0.04407   0.02562  0.002813
   346/599     6.73G   0.02511   0.01625  0.001318   0.04267       156       640    0.9469    0.8811     0.915    0.4399   0.04454   0.02622  0.002975
   347/599     6.73G   0.02527   0.01652  0.001387   0.04317       161       640    0.9283    0.8981    0.9172     0.431   0.04488    0.0264  0.002917
   348/599     6.73G   0.02508   0.01621  0.001234   0.04252       160       640    0.9355    0.9024    0.9243    0.4425   0.04379   0.02593  0.002959
   349/599     6.73G   0.02543   0.01662  0.001302   0.04335       203       640    0.9347     0.897     0.922     0.446   0.04372    0.0263  0.003396
   350/599     6.73G   0.02506   0.01646   0.00123   0.04275       160       640    0.9272    0.9036    0.9132    0.4457   0.04415   0.02695   0.00329
   351/599     6.73G   0.02476   0.01659  0.001166   0.04252       148       640    0.9325    0.8843    0.9138    0.4427   0.04451   0.02727  0.003488
   352/599     6.73G     0.025   0.01607  0.001231    0.0423       162       640    0.9459    0.9002     0.921    0.4518   0.04419   0.02669  0.003148
   353/599     6.73G   0.02544   0.01644  0.001068   0.04295       157       640     0.926    0.9098    0.9178    0.4462   0.04375   0.02606  0.003254
   354/599     6.73G   0.02529   0.01627  0.001229   0.04279       148       640    0.9327    0.9062    0.9219    0.4492   0.04381   0.02586  0.004102
   355/599     6.73G   0.02488   0.01654  0.001262   0.04268       167       640    0.9289    0.9058    0.9249      0.45   0.04394   0.02601  0.004549
   356/599     6.73G   0.02441   0.01655  0.001222   0.04219       178       640    0.9381    0.8903    0.9219     0.445    0.0441   0.02582  0.004312
   357/599     6.73G   0.02533   0.01678  0.001265   0.04337       186       640    0.9212    0.9172    0.9228    0.4496   0.04407   0.02577  0.004033
   358/599     6.73G   0.02532     0.016  0.001211   0.04253       135       640    0.9344     0.911    0.9253    0.4566   0.04364   0.02644  0.003953
   359/599     6.73G   0.02447   0.01626  0.001245   0.04198       174       640    0.9278    0.8996    0.9186    0.4439     0.044   0.02667  0.003995
   360/599     6.73G   0.02529   0.01659  0.001352   0.04324       124       640    0.9326     0.904    0.9201    0.4447   0.04396   0.02628  0.003861
   361/599     6.73G   0.02495   0.01707  0.001175   0.04319       160       640    0.9284    0.9029    0.9158    0.4342   0.04421   0.02665   0.00393
   362/599     6.73G   0.02512   0.01707  0.001278   0.04347       167       640    0.9277    0.9028    0.9138    0.4337    0.0446    0.0264  0.003812
   363/599     6.73G   0.02435    0.0164  0.001034   0.04179       127       640    0.9336     0.903    0.9156    0.4314    0.0442   0.02644  0.003785
   364/599     6.73G   0.02527   0.01703  0.001231   0.04354       163       640     0.944    0.8906    0.9169    0.4374    0.0443   0.02703  0.003806
   365/599     6.73G    0.0247   0.01686   0.00107   0.04264       153       640    0.9304    0.9053    0.9157    0.4341   0.04504   0.02711  0.003474
   366/599     6.73G   0.02505   0.01624   0.00145   0.04275       162       640    0.9377     0.896    0.9122    0.4416   0.04462   0.02706  0.003171
   367/599     6.73G   0.02442   0.01667  0.001285   0.04238       172       640     0.946    0.8852    0.9194    0.4487   0.04399   0.02651  0.003335
   368/599     6.73G    0.0245   0.01653   0.00128   0.04231       162       640    0.9445    0.8798    0.9165    0.4393   0.04456   0.02625  0.003354
   369/599     6.73G   0.02448   0.01626  0.001203   0.04194       143       640    0.9453    0.8761    0.9081     0.436   0.04475   0.02703  0.003383
   370/599     6.73G   0.02467   0.01643  0.001228   0.04234       191       640    0.9438    0.8906    0.9141    0.4354    0.0444   0.02652  0.003359
   371/599     6.73G   0.02463   0.01625  0.001246   0.04213       179       640    0.9345    0.9032    0.9164    0.4314   0.04465    0.0262  0.003267
   372/599     6.73G   0.02494   0.01605  0.001221   0.04221       187       640    0.9318    0.9058    0.9128    0.4331   0.04428   0.02663  0.003395
   373/599     6.73G   0.02444   0.01647  0.001151   0.04206       144       640     0.948    0.8895    0.9089    0.4389   0.04436   0.02723  0.003582
   374/599     6.73G   0.02461   0.01618  0.001092   0.04189       181       640     0.935    0.8925    0.9073    0.4322   0.04463    0.0279  0.003915
   375/599     6.73G   0.02433   0.01571  0.001262    0.0413       121       640    0.9344    0.9029    0.9132    0.4401   0.04444   0.02713  0.004008
   376/599     6.73G   0.02399   0.01626  0.001136   0.04138       188       640    0.9293    0.8945    0.9139    0.4403   0.04456   0.02685  0.003639
   377/599     6.73G   0.02469   0.01655  0.001339   0.04257       194       640     0.923    0.8918    0.9134    0.4364   0.04476   0.02674  0.003253
   378/599     6.73G   0.02411   0.01616  0.001126   0.04139       168       640    0.9144    0.9026    0.9131    0.4297   0.04453   0.02656  0.003275
   379/599     6.73G   0.02451   0.01638  0.001152   0.04204       192       640    0.9111    0.8924    0.9089    0.4267   0.04475   0.02635     0.003
   380/599     6.73G   0.02433    0.0165  0.001208   0.04203       199       640    0.9388    0.8924    0.9184      0.44   0.04452   0.02652  0.002949
   381/599     6.73G     0.024   0.01618  0.001092   0.04127       159       640     0.927    0.9041    0.9249    0.4364    0.0445   0.02688  0.003143
   382/599     6.73G   0.02441   0.01648  0.001315   0.04221       168       640    0.9537    0.8836    0.9191    0.4288   0.04502   0.02638  0.003078
   383/599     6.73G   0.02421   0.01604  0.001198   0.04144       156       640     0.938    0.8903     0.921    0.4266   0.04454   0.02611  0.003088
   384/599     6.73G    0.0242   0.01633  0.001174   0.04171       153       640    0.9339    0.8959    0.9183    0.4273   0.04421   0.02617  0.003012
   385/599     6.73G   0.02383   0.01583  0.001243    0.0409       180       640    0.9381    0.8839     0.913    0.4291   0.04462   0.02653  0.003003
   386/599     6.73G   0.02424   0.01577   0.00121   0.04122       195       640    0.9296    0.8813     0.911    0.4298   0.04465   0.02714  0.003203
   387/599     6.73G   0.02428   0.01611  0.001241   0.04163       170       640     0.939    0.8764    0.9121     0.436   0.04438   0.02753  0.003451
   388/599     6.73G   0.02375   0.01597    0.0013   0.04102       157       640    0.9221    0.8853    0.9083    0.4312   0.04449   0.02736   0.00355
   389/599     6.73G   0.02428   0.01603  0.001293    0.0416       182       640    0.9228    0.8899     0.912    0.4304   0.04479   0.02679  0.003452
   390/599     6.73G   0.02385   0.01614  0.001125   0.04112       156       640    0.9454    0.8731    0.9117    0.4308   0.04439    0.0268  0.003488
   391/599     6.73G   0.02409   0.01585   0.00119   0.04113       142       640    0.9504    0.8705    0.9133    0.4314   0.04449   0.02722  0.003832
   392/599     6.73G   0.02422   0.01652  0.001282   0.04203       178       640     0.931    0.8957    0.9188     0.434   0.04465   0.02717  0.003894
   393/599     6.73G   0.02388   0.01566   0.00101   0.04055       142       640    0.9282    0.8986    0.9216    0.4399   0.04468   0.02714  0.003717
   394/599     6.73G   0.02376   0.01646  0.001088    0.0413       171       640    0.9428    0.8804    0.9211    0.4381   0.04433   0.02706  0.003689
   395/599     6.73G   0.02401   0.01618  0.001212   0.04141       163       640    0.9316    0.8839    0.9167    0.4365   0.04401   0.02667  0.003587
   396/599     6.73G   0.02393   0.01571  0.001092   0.04074       209       640    0.9179    0.9206    0.9238     0.436   0.04395   0.02665   0.00357
   397/599     6.73G   0.02335    0.0162  0.001055   0.04061       168       640    0.9306    0.8893    0.9173    0.4295   0.04468   0.02737  0.003796
   398/599     6.73G   0.02402    0.0163  0.001259   0.04158       169       640    0.9372    0.8784    0.9167    0.4285   0.04466   0.02785  0.003419
   399/599     6.73G   0.02388   0.01651  0.001227   0.04162       194       640    0.9409    0.8809    0.9145    0.4326   0.04472   0.02796  0.003485
   400/599     6.73G   0.02443    0.0162  0.001286   0.04191       150       640    0.9325     0.875    0.9125    0.4344   0.04471   0.02798  0.003767
   401/599     6.73G   0.02388    0.0161   0.00116   0.04114       151       640     0.934    0.8732    0.9048    0.4325   0.04496   0.02762   0.00378
   402/599     6.73G   0.02325   0.01578  0.001066    0.0401       152       640    0.9201    0.8865    0.9096    0.4293   0.04508   0.02794   0.00396
   403/599     6.73G   0.02353   0.01573  0.001162   0.04043       196       640      0.92    0.8803    0.9101    0.4287   0.04441   0.02827  0.003817
   404/599     6.73G    0.0239   0.01572  0.001267   0.04089       150       640    0.9168    0.8812    0.9068    0.4374   0.04435   0.02808  0.003809
   405/599     6.73G   0.02342   0.01566   0.00113   0.04021       168       640    0.9082    0.8968    0.9082    0.4305   0.04436   0.02757  0.003584
   406/599     6.73G   0.02348   0.01652  0.001095    0.0411       190       640     0.932    0.8746    0.9053    0.4309   0.04443   0.02789  0.003373
   407/599     6.73G   0.02412   0.01552  0.001328   0.04097       184       640     0.948    0.8535    0.9082    0.4352   0.04473    0.0281   0.00333
